,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,department,odds,Emp_ID
3222,0.74,0.74,4,233,2,0,0,2,7,0.966355,14472
3223,0.65,1.0,4,249,3,0,0,2,7,0.009771049,14473
3224,0.48,0.94,3,162,3,1,0,2,7,0.0066824853,14474
3225,0.84,0.75,3,184,3,0,0,2,7,0.011724949,14475
3226,0.6,0.62,3,135,2,0,0,2,7,0.11693981,14476
3227,0.56,0.57,3,143,2,0,0,2,7,0.59796005,14477
3228,0.13,0.8,5,203,5,0,0,2,7,0.024078995,14478
3229,0.83,0.51,5,143,4,0,0,2,7,0.98828053,14479
3230,0.91,0.42,2,142,3,1,0,2,7,0.07133657,14480
3231,0.97,0.97,5,171,2,0,0,0,7,0.994431,14481
3232,0.9,0.96,3,223,4,0,0,0,7,0.025369853,14482
3233,0.57,0.87,4,148,3,0,0,0,7,0.026361376,14483
3234,0.84,0.79,6,140,2,0,0,0,2,0.01036343,14484
3235,0.84,0.74,4,226,2,0,0,0,2,0.009670585,14485
3236,0.17,0.93,5,183,5,0,0,0,2,0.9432401,14486
3237,0.97,0.86,5,135,3,0,0,0,3,0.00038918853,14487
3238,0.94,0.66,3,236,2,0,0,0,3,0.017858893,14488
3239,0.83,0.61,5,257,2,0,0,1,3,0.0043652058,14489
3240,0.91,0.73,3,155,3,0,0,1,3,0.0013385117,14490
3241,0.9,0.76,2,211,4,0,0,1,9,0.00038918853,14491
3242,0.95,0.86,3,207,2,0,0,1,9,0.97114307,14492
3243,0.69,0.95,3,126,6,0,0,1,9,0.024402797,14493
3244,0.49,0.98,3,267,2,0,0,1,9,0.98421454,14494
3245,0.45,0.37,6,226,2,0,0,1,9,0.0014905334,14495
3246,0.21,0.9,2,239,2,0,0,1,9,0.00080883503,14496
3247,0.67,0.61,3,202,2,0,0,2,9,0.010432512,14497
3248,0.76,0.62,3,150,2,1,0,2,9,0.00064992905,14498
3249,0.19,0.78,5,156,6,0,0,2,9,0.002202481,14499
3250,0.52,0.73,2,233,3,0,0,2,9,0.022098392,14500
3251,0.66,0.59,5,262,2,0,0,2,9,0.061659038,14501
3252,0.95,0.67,3,183,3,0,0,2,8,2.3279481e-05,14502
3253,0.95,0.78,4,225,2,0,0,2,8,0.07874048,14503
3254,0.57,0.54,5,216,3,0,0,2,8,0.9777136,14504
3255,0.48,0.57,5,227,3,0,0,2,8,0.0044813156,14505
3256,0.95,0.5,4,242,2,0,0,2,8,0.0011200905,14506
3257,0.7,0.67,4,224,3,0,0,2,8,0.0010690987,14507
3258,0.48,0.61,3,223,3,1,0,2,8,0.11828685,14508
3259,0.62,0.58,3,202,2,0,0,2,8,0.011660129,14509
3260,0.58,0.76,3,220,3,0,0,2,8,0.004834652,14510
3261,1.0,0.87,4,129,5,0,0,2,8,0.98641086,14511
3262,0.79,0.65,2,193,5,0,0,2,8,0.9950204,14512
3263,0.58,0.73,3,165,2,0,0,2,9,0.97770476,14513
3264,0.59,0.79,4,209,2,0,0,2,9,0.008640736,14514
3265,0.66,0.8,4,183,2,1,0,2,9,0.062663704,14515
3266,0.71,0.59,4,138,3,0,0,2,4,0.00075525045,14516
3267,0.9,0.74,5,152,3,0,0,2,0,0.09107667,14517
3268,0.74,0.63,4,170,2,0,0,2,0,0.001255542,14518
3269,0.66,0.93,5,185,3,0,0,2,0,0.016646802,14519
3270,0.92,0.53,2,249,2,0,0,0,0,0.0022634268,14520
3271,0.55,0.51,4,155,3,0,0,1,0,0.92773294,14521
3272,0.51,0.43,3,204,4,0,0,2,6,0.0035841465,14522
3273,0.49,0.52,5,188,4,0,0,2,6,0.015865862,14523
3274,0.88,0.52,5,264,4,0,0,2,6,0.97096324,14524
3275,0.6,0.8,4,146,2,0,0,2,6,0.894786,14525
3276,0.93,0.65,4,212,4,0,0,2,0,0.007898182,14526
3277,0.86,0.59,3,215,3,0,0,2,1,0.00068858266,14527
3278,0.78,0.98,4,239,3,0,0,2,1,0.0021796823,14528
3279,0.69,0.55,3,188,3,0,0,2,1,0.0039292574,14529
3280,0.84,0.51,4,259,3,0,0,2,1,0.01595357,14530
3281,0.48,0.62,3,200,3,1,0,2,1,0.15268576,14531
3282,0.63,0.86,3,245,2,0,0,1,5,0.004623413,14532
3283,0.54,0.61,3,182,2,0,0,1,7,0.016385317,14533
3284,0.85,0.53,4,181,2,0,0,1,2,0.4012829,14534
3285,0.51,0.52,3,164,3,0,0,1,8,0.8482635,14535
3286,0.88,0.86,5,257,3,0,0,1,9,0.0077470243,14536
3287,0.87,0.93,3,178,3,0,0,1,4,0.0040834546,14537
3288,0.54,0.5,4,224,3,0,0,1,5,0.6992305,14538
3289,0.96,0.67,5,170,3,0,0,0,5,0.9085884,14539
3290,0.58,0.75,4,233,2,0,0,1,5,0.0043157935,14540
3291,0.21,0.57,5,239,3,0,0,0,7,0.016089618,14541
3292,0.5,0.56,5,185,2,0,0,0,7,0.99111855,14542
3293,0.52,0.54,4,184,3,0,0,1,7,0.95295656,14543
3294,0.5,0.7,3,188,2,0,0,1,7,0.00018325448,14544
3295,0.74,0.86,3,186,3,1,0,0,7,0.033243,14545
3296,0.69,0.63,3,226,3,0,0,1,7,0.0031016767,14546
3297,0.61,0.74,2,143,6,0,0,2,7,0.9961616,14547
3298,0.5,0.82,3,213,3,0,0,0,7,0.9935847,14548
3299,0.79,0.53,2,217,2,0,0,2,7,0.0055578053,14549
3300,0.73,0.68,5,190,2,0,0,2,7,0.009044647,14550
3301,0.49,0.69,2,147,2,0,0,2,7,0.09754479,14551
3302,0.7,0.77,2,235,3,1,0,2,7,0.060964853,14552
3303,0.27,0.62,6,136,3,0,0,0,7,0.04284057,14553
3304,0.8,0.54,5,261,2,0,0,2,7,0.0015054047,14554
3305,0.45,0.6,6,176,4,0,0,2,7,0.98687494,14555
3306,0.63,0.64,4,212,4,0,0,2,7,0.031030864,14556
3307,0.76,0.52,2,148,3,0,0,0,7,0.0006172657,14557
3308,0.42,0.74,6,218,6,0,0,2,7,0.008602172,14558
3309,0.41,0.87,6,262,6,0,0,0,7,0.9210477,14559
3310,0.74,0.46,6,145,3,0,0,1,2,0.03888789,14560
3311,0.82,0.75,3,230,4,1,0,2,2,0.0038672984,14561
3312,0.82,0.65,4,210,2,0,0,2,2,0.002896428,14562
3313,0.53,0.73,4,227,3,0,0,2,3,0.37863535,14563
3314,0.71,0.77,4,142,2,0,0,2,3,0.0023281574,14564
3315,0.5,0.9,4,171,2,0,0,1,3,0.027056664,14565
3316,0.68,0.89,3,241,3,0,0,1,3,0.9975189,14566
3317,0.68,0.99,3,247,2,1,0,1,9,0.00559023,14567
3318,0.48,0.86,5,246,3,0,0,1,9,0.02137521,14568
3319,0.59,0.72,3,188,3,1,0,1,9,0.00015065074,14569
3320,0.21,0.7,3,104,2,0,0,1,9,0.0002682507,14570
3321,0.99,0.73,5,197,4,1,0,1,9,0.010200709,14571
3322,1.0,0.88,4,191,4,0,0,1,9,0.0021462739,14572
3323,0.84,0.51,4,173,2,0,0,1,9,0.00021594763,14573
3324,0.86,0.82,2,207,4,1,0,1,9,0.030420065,14574
3325,0.52,0.54,5,247,4,0,0,0,9,0.035694182,14575
3326,0.94,0.97,5,197,5,1,0,1,9,0.00023463368,14576
3327,0.55,0.81,3,242,2,0,0,1,9,0.002557218,14577
3328,0.79,0.59,3,145,2,0,0,1,8,0.0016054511,14578
3329,0.91,0.9,4,174,3,0,0,1,8,0.023196787,14579
3330,0.82,0.99,3,195,2,0,0,0,8,0.9816799,14580
3331,0.84,0.94,4,270,3,1,0,1,8,0.016263306,14581
3332,0.72,0.68,4,238,3,0,0,1,8,0.9502964,14582
3333,0.68,0.85,4,156,2,0,0,1,8,0.0013375878,14583
3334,0.99,0.96,5,261,3,0,0,0,8,0.0841158,14584
3335,0.74,0.85,5,135,2,0,0,1,8,0.035826564,14585
3336,0.8,0.41,6,185,4,0,0,2,8,0.003975153,14586
3337,0.55,0.55,3,197,3,0,0,0,8,0.0002604127,14587
3338,0.56,0.95,3,241,3,0,0,2,8,0.007732898,14588
3339,0.88,0.98,3,263,3,1,0,0,9,0.41771734,14589
3340,0.86,0.49,4,251,2,0,0,2,9,0.986233,14590
3341,0.64,0.95,3,218,2,0,0,2,9,0.09916413,14591
3342,0.82,0.58,4,183,3,0,0,2,4,0.9731598,14592
3343,0.66,0.8,4,252,3,0,0,2,0,0.040098906,14593
3344,0.64,0.95,3,98,3,0,0,2,0,0.01108104,14594
3345,0.17,0.78,6,284,4,0,0,2,0,0.010234445,14595
3346,0.75,0.68,4,220,2,0,0,2,0,0.0025355816,14596
3347,0.45,0.39,4,275,3,0,0,2,0,0.015248597,14597
3348,0.99,0.9,4,164,3,0,0,0,6,0.016130358,14598
3349,0.93,0.67,5,237,4,0,0,1,6,0.01794067,14599
3350,0.88,0.8,3,133,3,0,0,2,6,0.9800557,14600
3351,0.62,0.52,5,256,4,0,0,2,6,0.98943865,14601
3352,0.94,0.88,4,270,3,0,0,2,0,0.0011134148,14602
3353,0.59,0.92,4,196,2,0,0,2,1,0.00015354156,14603
3354,0.93,0.89,4,209,2,0,0,2,1,0.023440123,14604
3355,0.71,0.39,3,261,3,0,0,2,1,0.016151994,14605
3356,0.6,0.6,3,221,2,0,0,2,1,0.00272277,14606
3357,0.71,0.69,4,180,3,1,0,2,1,0.0065073073,14607
3358,0.91,0.57,4,145,3,0,0,2,5,0.845768,14608
3359,0.78,0.96,4,111,2,0,0,0,7,0.042939037,14609
3360,0.52,0.63,4,232,3,0,0,1,2,0.99078137,14610
3361,0.99,0.7,5,195,3,0,0,1,8,0.0019583404,14611
3362,0.86,0.51,4,211,2,1,0,1,9,0.0020801723,14612
3363,0.74,0.68,4,194,2,0,0,0,4,0.0010128915,14613
3364,0.15,0.84,4,275,5,0,0,1,5,0.0050579607,14614
3365,0.57,0.54,3,140,3,0,0,1,5,0.87543,14615
3366,0.67,0.6,3,157,3,0,0,1,5,0.028734028,14616
3367,0.8,0.93,4,258,3,0,0,0,7,0.13010004,14617
3368,0.83,0.82,5,273,4,0,0,1,7,3.987231e-05,14618
3369,0.69,0.53,3,135,2,0,0,1,7,0.06462881,14619
3370,0.64,0.83,3,188,4,0,0,1,7,0.9761009,14620
3371,0.95,0.52,5,222,2,0,0,1,7,0.067827106,14621
3372,0.97,0.52,4,231,3,0,0,1,7,0.0051161647,14622
3373,0.85,0.86,3,255,2,0,0,1,7,5.97799e-05,14623
3374,0.72,0.51,3,254,2,0,0,1,7,0.06150943,14624
3375,0.91,0.85,3,244,3,1,0,2,7,0.9365252,14625
3376,0.81,0.83,3,132,4,0,0,2,7,0.0065502822,14626
3377,0.13,0.67,5,234,6,0,0,2,7,0.86845136,14627
3378,0.95,0.81,4,272,3,0,0,2,7,0.0046302974,14628
3379,0.82,0.54,4,191,3,0,0,2,7,0.009562403,14629
3380,0.63,0.93,4,238,4,0,0,2,7,0.9748084,14630
3381,0.55,0.69,3,225,2,0,0,2,7,0.9950572,14631
3382,0.83,0.95,3,211,2,0,0,2,7,0.917154,14632
3383,0.54,0.98,3,217,3,0,0,2,7,0.85708296,14633
3384,0.89,0.91,5,156,4,0,0,2,7,0.00046148896,14634
3385,0.79,0.55,3,147,3,0,0,2,7,0.0038181543,14635
3386,0.56,0.73,4,134,3,0,0,2,2,0.024268806,14636
3387,0.89,0.7,4,235,2,1,0,0,2,0.90213,14637
3388,1.0,0.66,4,238,4,0,0,1,2,0.0008890033,14638
3389,0.43,0.72,3,258,4,0,0,2,3,0.031594187,14639
3390,0.71,0.55,5,224,3,0,0,2,3,0.97200686,14640
3391,0.98,0.59,4,149,2,0,0,2,3,0.98789203,14641
3392,0.81,0.7,4,219,2,1,0,2,3,0.008754998,14642
3393,0.71,0.53,3,186,2,0,0,1,9,0.013752073,14643
3394,0.99,0.6,4,259,4,0,0,1,9,0.00240919,14644
3395,0.34,0.62,3,119,2,0,0,1,9,0.00020825863,14645
3396,0.58,0.91,3,223,2,0,0,1,9,0.028797865,14646
3397,0.77,0.49,4,184,3,0,0,1,9,0.9776529,14647
3398,0.64,0.5,3,238,4,0,0,1,9,0.6027084,14648
3399,0.13,1.0,4,157,5,1,0,1,9,0.008351088,14649
3400,0.98,0.6,2,249,3,0,0,1,9,0.02303183,14650
3401,0.72,0.84,4,195,2,0,0,1,9,0.011172354,14651
3402,0.55,0.79,3,162,2,0,0,1,9,0.95186484,14652
3403,0.62,0.91,4,231,3,0,0,1,9,0.7570665,14653
3404,0.74,0.91,2,264,3,0,0,1,8,0.00051403046,14654
3405,0.69,0.96,3,210,3,0,0,1,8,0.0054545403,14655
3406,0.6,0.63,4,192,3,0,0,1,8,0.99392533,14656
3407,0.54,0.43,3,192,2,0,0,1,8,0.010899574,14657
3408,0.56,0.75,4,249,3,0,0,1,8,0.004370719,14658
3409,0.58,0.86,5,206,3,0,0,1,8,0.005637884,14659
3410,0.21,0.66,4,165,5,0,0,1,8,0.028405696,14660
3411,0.52,0.85,5,183,3,0,0,1,8,0.002963841,14661
3412,0.98,0.7,4,253,2,0,0,1,8,0.014367908,14662
3413,0.85,0.97,3,256,3,0,0,1,8,0.9920559,14663
3414,0.62,0.88,2,263,4,0,0,2,8,0.11693981,14664
3415,0.63,0.61,3,234,3,1,0,2,9,0.00662151,14665
3416,0.84,0.97,6,223,2,0,0,2,9,0.01715225,14666
3417,0.71,0.69,2,172,3,0,0,2,9,0.0017805398,14667
3418,0.36,0.55,6,226,6,0,0,2,4,0.00026100874,14668
3419,0.79,0.56,6,205,4,1,0,2,0,0.003546387,14669
3420,0.59,0.55,4,235,2,0,0,2,0,0.039274096,14670
3421,0.5,0.53,4,263,3,0,0,2,0,0.02533564,14671
3422,0.88,0.66,4,271,3,1,0,2,0,0.013571858,14672
3423,0.65,0.69,6,131,5,0,0,2,0,0.024494737,14673
3424,0.71,0.56,4,238,4,0,0,2,6,0.022233397,14674
3425,0.89,0.54,3,214,2,0,0,2,6,0.006516129,14675
3426,0.83,0.84,3,267,3,0,0,0,6,0.00051894784,14676
3427,0.73,0.53,3,184,2,0,0,1,6,0.035097927,14677
3428,0.71,0.67,3,264,3,0,0,2,0,0.9777517,14678
3429,0.53,0.66,3,109,2,0,0,2,1,0.0085814595,14679
3430,0.74,0.7,3,253,4,1,0,2,1,0.01557225,14680
3431,0.6,0.52,4,207,2,1,0,2,1,9.392244e-06,14681
3432,0.47,0.6,4,263,5,0,0,1,1,0.0072257817,14682
3433,0.88,0.88,3,214,2,1,0,1,1,0.0040414333,14683
3434,0.62,0.67,2,153,3,0,0,1,5,0.92098695,14684
3435,0.24,0.48,5,123,5,1,0,1,7,0.994768,14685
3436,0.15,0.36,5,159,2,0,0,1,2,0.009958237,14686
3437,0.92,0.82,3,185,3,0,0,1,8,0.006008953,14687
3438,0.74,0.7,4,167,3,1,0,1,9,0.002165109,14688
3439,0.86,0.77,3,271,3,0,0,1,4,0.04991591,14689
3440,0.96,0.61,3,140,3,0,0,1,5,0.9841,14690
3441,0.54,0.6,4,141,3,0,0,1,5,7.973622e-05,14691
3442,0.99,0.87,4,190,2,0,0,1,5,0.0014646053,14692
3443,0.72,0.73,5,134,2,0,0,1,7,0.009407729,14693
3444,0.96,0.75,5,176,4,0,0,1,7,0.028069139,14694
3445,0.73,0.73,4,194,2,0,0,1,7,0.99319637,14695
3446,0.67,0.44,5,212,4,0,0,1,7,0.01229769,14696
3447,0.58,0.72,5,234,3,1,0,1,7,0.005751401,14697
3448,0.9,0.99,4,190,2,0,0,1,7,0.9905132,14698
3449,0.99,0.37,5,155,3,0,0,1,7,0.012387544,14699
3450,0.89,0.58,4,232,2,0,0,1,7,0.004057884,14700
3451,0.72,0.95,4,216,3,0,0,1,7,0.014618993,14701
3452,0.77,0.8,3,207,3,0,0,1,7,0.00020596385,14702
3453,0.8,0.94,4,200,4,0,0,2,7,0.0028797686,14703
3454,0.89,0.86,3,178,4,0,0,2,7,0.015865862,14704
3455,0.59,0.81,4,173,2,0,0,2,7,0.9939118,14705
3456,0.24,0.87,5,268,5,0,0,2,7,0.738273,14706
3457,0.94,0.59,6,212,2,0,0,2,7,0.0071057975,14707
3458,0.74,0.5,4,216,3,0,0,2,7,0.1207121,14708
3459,0.63,0.62,5,212,6,0,0,2,7,0.011016071,14709
3460,0.63,0.59,3,155,3,1,0,2,7,0.0002798736,14710
3461,0.77,0.65,4,164,2,0,0,2,7,0.0025428534,14711
3462,0.87,0.74,3,209,3,0,0,2,2,0.98183,14712
3463,0.79,0.61,4,136,3,0,0,2,2,0.08687556,14713
3464,0.54,0.84,4,223,3,0,0,2,2,0.99096334,14714
3465,0.59,0.83,4,239,4,0,0,0,3,0.9959124,14715
3466,0.86,0.87,3,205,4,0,0,1,3,0.0013362169,14716
3467,0.98,0.68,3,203,3,0,0,2,3,0.008638293,14717
3468,1.0,0.79,5,152,4,0,0,2,3,0.89133084,14718
3469,0.9,0.79,4,236,3,1,0,2,9,0.00014814734,14719
3470,0.34,0.6,4,114,3,0,0,2,9,0.09279168,14720
3471,0.95,0.93,3,209,2,0,0,1,9,0.98682666,14721
3472,0.79,0.48,4,178,2,0,0,1,9,0.97458243,14722
3473,0.13,0.91,4,175,5,0,0,1,9,5.5722692e-05,14723
3474,0.72,0.69,3,270,4,0,0,1,9,0.011114299,14724
3475,0.63,0.54,3,145,2,1,0,1,9,0.9411857,14725
3476,0.81,0.76,5,134,2,0,0,1,9,0.024274737,14726
3477,0.71,0.75,4,272,4,0,0,1,9,0.006417781,14727
3478,0.49,0.76,3,208,2,0,0,1,9,0.8224192,14728
3479,0.59,0.65,4,219,3,1,0,1,9,0.0007176995,14729
3480,0.87,0.59,5,154,3,0,0,1,8,0.97925335,14730
3481,0.66,0.6,3,179,4,0,0,1,8,0.021633178,14731
3482,0.78,0.92,5,137,2,0,0,1,8,0.0043916404,14732
3483,0.65,0.7,4,211,2,0,0,1,8,0.11693981,14733
3484,0.8,0.97,5,271,4,0,0,1,8,0.0015872121,14734
3485,0.56,0.75,4,192,2,0,0,1,8,0.3933053,14735
3486,0.85,0.67,4,228,4,0,0,1,8,0.0048258007,14736
3487,0.14,0.46,2,267,6,1,0,1,8,0.5806624,14737
3488,0.74,0.62,4,272,2,0,0,1,8,0.9572365,14738
3489,0.86,0.93,2,260,2,0,0,1,8,0.0012514293,14739
3490,0.71,0.96,4,161,3,0,0,1,8,0.9527514,14740
3491,0.83,0.99,4,226,2,0,0,1,9,0.0073028207,14741
3492,0.52,0.49,4,249,4,1,0,2,9,0.006725639,14742
3493,0.63,0.8,3,243,3,0,0,2,9,0.0122593045,14743
3494,0.92,0.93,4,247,2,0,0,2,4,0.008017182,14744
3495,0.66,0.87,3,186,2,0,0,2,0,0.20424718,14745
3496,0.77,0.7,3,155,3,0,0,2,0,0.9918747,14746
3497,0.74,0.97,2,135,4,0,0,2,0,5.900309e-05,14747
3498,0.81,0.76,5,198,4,0,0,2,0,0.036274284,14748
3499,0.67,0.55,3,175,2,0,0,2,0,0.0029252768,14749
3500,0.75,0.92,3,192,3,0,0,2,6,0.003201276,14750
3501,0.65,0.36,2,282,3,0,0,2,6,0.08184877,14751
3502,0.81,0.6,4,179,3,0,0,2,6,0.016335249,14752
3503,0.57,0.77,4,245,3,0,0,2,6,0.006998956,14753
3504,0.89,0.66,4,235,3,0,0,0,0,0.9904375,14754
3505,0.5,0.56,4,266,2,0,0,1,1,0.91238767,14755
3506,0.21,0.42,4,269,4,1,0,2,1,0.029084891,14756
3507,0.79,0.67,3,264,2,0,0,2,1,0.041319788,14757
3508,0.66,0.57,3,161,2,1,0,2,1,0.004167795,14758
3509,0.82,0.95,3,203,3,0,0,2,1,0.86706257,14759
3510,0.85,0.85,4,258,2,0,0,1,5,0.0020382404,14760
3511,0.72,0.96,3,143,3,0,0,1,7,0.002362579,14761
3512,0.52,0.92,3,214,3,0,0,1,2,0.0041264594,14762
3513,0.5,0.62,4,166,3,1,0,1,8,0.17272216,14763
3514,0.52,0.82,3,192,3,0,0,1,9,0.005841255,14764
3515,0.13,0.87,3,185,4,1,0,1,4,0.015391618,14765
3516,0.87,0.98,4,173,3,0,0,1,5,0.018809617,14766
3517,0.53,0.98,2,163,3,0,0,1,5,0.0120327175,14767
3518,0.15,0.76,5,277,4,0,0,1,5,6.530667e-05,14768
3519,0.64,0.86,5,274,2,1,0,1,7,0.11693981,14769
3520,0.52,0.44,3,119,2,0,0,1,7,0.0015199482,14770
3521,0.79,0.67,4,267,3,0,0,1,7,0.020503342,14771
3522,0.74,0.89,3,160,2,0,0,1,7,0.010331571,14772
3523,0.81,0.84,4,198,2,0,0,1,7,0.0024750829,14773
3524,0.94,0.6,3,193,3,0,0,1,7,0.9627451,14774
3525,0.67,0.84,6,250,2,0,0,1,7,0.007934481,14775
3526,0.93,0.84,3,237,4,1,0,1,7,0.01402396,14776
3527,0.52,0.96,4,170,2,0,0,1,7,0.028674811,14777
3528,0.48,0.74,2,157,2,1,0,2,7,0.0139731765,14778
3529,0.57,0.92,6,267,4,0,0,2,7,0.004365444,14779
3530,0.71,0.77,4,192,4,0,0,2,7,0.00029087067,14780
3531,0.9,0.74,4,218,2,1,0,2,7,0.17471138,14781
3532,0.58,0.61,4,210,3,0,0,2,7,0.15364474,14782
3533,0.66,0.48,4,229,4,0,0,2,7,0.007463753,14783
3534,0.59,0.66,3,186,3,0,0,2,7,0.9927585,14784
3535,0.96,0.5,3,234,2,1,0,2,7,0.005192727,14785
3536,0.13,0.91,2,149,5,0,0,2,7,0.07334694,14786
3537,0.93,0.92,3,205,3,0,0,2,7,0.009224564,14787
3538,0.54,0.72,3,148,4,0,0,2,2,0.07025081,14788
3539,0.54,0.77,5,270,3,0,0,2,2,0.00019475818,14789
3540,0.87,0.62,3,176,3,0,0,0,2,0.98996913,14790
3541,0.79,0.91,3,226,2,0,0,1,3,0.96879524,14791
3542,0.83,0.57,3,232,4,0,0,2,3,0.0005634129,14792
3543,0.73,0.6,3,137,3,0,0,2,3,0.020151436,14793
3544,0.29,0.42,6,253,3,0,0,2,3,2.2410131e-05,14794
3545,0.8,0.7,6,231,4,0,0,2,9,0.0033873022,14795
3546,0.29,0.81,3,189,6,0,0,1,9,0.99241424,14796
3547,0.43,0.85,6,168,2,0,0,1,9,1.3509001e-05,14797
3548,0.99,0.93,3,261,3,0,0,1,9,0.042927593,14798
3549,0.86,0.51,4,152,3,0,0,1,9,0.029384583,14799
3550,0.85,0.78,5,263,2,1,0,1,9,0.003148973,14800
3551,0.66,0.68,3,258,3,0,0,1,9,0.0065015852,14801
3552,0.57,0.99,3,205,3,0,0,1,9,0.19900557,14802
3553,0.31,0.64,6,183,2,1,0,1,9,0.0030734837,14803
3554,0.88,0.88,3,153,3,0,0,1,9,0.0077470243,14804
3555,0.72,0.72,5,194,4,0,0,1,9,0.66328275,14805
3556,0.75,0.66,4,202,2,0,0,1,8,0.00028523803,14806
3557,0.82,0.71,4,164,4,0,0,1,8,0.99485296,14807
3558,0.82,0.67,3,213,2,0,0,1,8,0.11693981,14808
3559,0.15,0.52,4,265,6,0,0,1,8,0.9937627,14809
3560,0.16,0.88,6,218,3,0,0,1,8,0.9783654,14810
3561,0.95,0.4,5,286,4,0,0,1,8,0.0008265972,14811
3562,0.87,0.73,3,172,3,1,0,1,8,0.00091829896,14812
3563,0.85,0.89,4,251,2,0,0,1,8,0.0008766651,14813
3564,0.58,0.6,3,110,3,1,0,1,8,0.025488466,14814
3565,0.63,0.86,3,269,4,0,0,1,8,0.009996653,14815
3566,0.69,0.68,3,151,3,1,0,1,8,0.0038657188,14816
3567,0.53,0.85,5,161,2,0,0,2,9,0.014823377,14817
3568,0.96,0.71,4,210,3,0,0,2,9,0.01209721,14818
3569,0.73,0.83,2,167,3,0,0,2,9,0.0028041303,14819
3570,0.5,0.6,3,270,3,1,0,2,4,0.9837669,14820
3571,0.81,0.83,3,133,3,1,0,2,0,0.005997002,14821
3572,0.82,0.59,3,249,3,0,0,2,0,0.0154391825,14822
3573,0.76,0.72,4,266,3,0,0,2,0,0.0037162304,14823
3574,0.27,0.82,4,276,2,0,0,2,0,0.14966592,14824
3575,0.64,0.38,6,215,3,0,0,2,0,0.8907862,14825
3576,0.57,0.9,3,262,2,0,0,2,6,0.2043584,14826
3577,0.49,0.84,5,193,3,0,0,2,6,0.0050033927,14827
3578,0.66,0.92,2,102,4,0,0,2,6,0.99433285,14828
3579,0.71,0.36,4,278,4,1,0,0,6,0.9709371,14829
3580,0.61,0.63,3,250,4,0,0,1,0,0.0022501647,14830
3581,0.52,0.89,5,193,4,0,0,2,1,0.006198913,14831
3582,0.62,0.91,3,133,3,0,0,2,1,0.001545012,14832
3583,0.98,0.65,4,216,4,0,0,2,1,0.0013692677,14833
3584,0.67,0.56,5,174,2,1,0,2,1,0.0057976246,14834
3585,0.85,0.62,2,280,4,0,0,1,1,0.0026940405,14835
3586,0.84,0.85,4,246,2,0,0,1,5,0.00043550134,14836
3587,1.0,0.53,3,142,3,0,0,1,7,0.0041196942,14837
3588,0.72,0.76,4,144,3,1,0,1,2,0.87863207,14838
3589,0.66,0.75,6,100,4,1,0,1,8,0.00058045983,14839
3590,0.64,0.71,5,212,2,0,0,1,9,0.01725167,14840
3591,1.0,0.76,5,201,3,0,0,1,4,0.0011264682,14841
3592,0.75,0.59,5,206,2,0,0,1,5,0.0013474226,14842
3593,0.81,0.77,4,197,3,0,0,1,5,0.060504496,14843
3594,0.31,0.98,5,232,5,0,0,1,5,0.00047248602,14844
3595,0.32,0.97,6,272,2,0,0,1,7,0.11693981,14845
3596,0.48,0.5,4,173,3,0,0,1,7,0.009114116,14846
3597,0.62,0.42,2,124,2,0,0,1,7,0.005646616,14847
3598,0.77,0.86,5,282,4,0,0,1,7,0.004051,14848
3599,0.76,0.8,2,219,4,1,0,1,7,0.00411126,14849
3600,0.68,0.41,3,106,6,0,0,1,7,0.005104333,14850
3601,0.72,0.79,4,192,4,0,0,1,7,0.00012689829,14851
3602,0.87,0.91,5,190,2,0,0,1,7,0.0002219677,14852
3603,0.59,0.57,2,156,2,0,0,1,7,0.025457889,14853
3604,0.7,0.64,3,180,2,0,0,1,7,0.0131620765,14854
3605,0.73,0.81,4,245,2,0,0,1,7,0.006406814,14855
3606,0.58,0.62,3,169,2,0,0,2,7,0.9889517,14856
3607,0.64,0.66,3,188,4,0,0,2,7,0.011857271,14857
3608,0.89,0.66,5,224,2,0,0,2,7,0.0024608076,14858
3609,0.95,0.71,3,263,2,1,0,2,7,0.011192977,14859
3610,0.84,0.9,3,262,2,0,0,2,7,0.01981914,14860
3611,0.6,0.99,4,225,3,0,0,2,7,0.0005863011,14861
3612,0.71,0.63,5,224,3,1,0,2,7,0.9748084,14862
3613,0.6,0.95,3,266,3,0,0,2,7,0.0034493804,14863
3614,0.91,0.68,3,218,3,1,0,2,2,0.99590087,14864
3615,0.75,1.0,3,102,3,0,0,2,2,0.007136166,14865
3616,0.7,0.67,4,181,3,0,0,2,2,0.014473289,14866
3617,0.23,0.64,5,150,5,0,0,2,3,0.0005020499,14867
3618,0.73,0.83,4,270,2,0,0,0,3,0.0005815625,14868
3619,0.99,0.49,4,270,2,0,0,1,3,0.010092944,14869
3620,0.62,0.68,5,265,3,0,0,2,3,0.011588842,14870
3621,0.98,0.89,4,169,3,0,0,2,9,0.0011636615,14871
3622,0.61,0.94,3,224,4,0,0,2,9,0.15533283,14872
3623,0.52,0.92,3,150,2,1,0,2,9,0.0034185648,14873
3624,0.65,0.66,5,239,4,0,0,1,9,0.99428356,14874
3625,0.59,0.9,3,245,3,1,0,1,9,0.0008135438,14875
3626,0.71,0.8,3,182,2,1,0,1,9,7.051166e-05,14876
3627,0.18,0.7,5,182,4,0,0,1,9,0.7126292,14877
